ticker,adjusted_purchase_volume,estimated_purchase_volume,purchase_speculation,purchase_count,purchase_count_individual,purchase_days_ago,purchase_owner,purchase_confidence,adjusted_sale_volume,estimated_sale_volume,sale_speculation,sale_count,sale_count_individual,sale_days_ago,sale_owner,sale_confidence,date,volume_net,score,price_change
ITW,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,68.0,['Thomas R Carper'],0.0040000000000000036,2015-04-21,-8000.5,-0.01,1.13
PEB,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.63
CGNX,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.76
NICE,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,71.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-16001.0,-0.24,1.11
EVR,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.05
MG,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.39
ADP,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,98.0,['Susan M Collins'],0.14405405405405405,2015-04-21,-8000.5,-0.03,1.09
JJSF,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.97
PRLB,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.06
QCOM,1.0,8000.5,0,1,1,7.0,['Gary C Peters'],0.388,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,8000.5,1.05,0.79
PEP,1.0,8000.5,0,1,1,42.0,['Sheldon Whitehouse'],1.0153846153846156,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,8000.5,1.69,1.09
MNRO,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.11
DD,1.0,8000.5,0,1,1,39.0,['Thomas R Carper'],1.111666666666667,3.0,24001.5,0,3,1,97.0,['Sheldon Whitehouse'],0.07285714285714286,2015-04-21,-16001.0,1.9,1.08
CHEF,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.97
TTC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.29
AAPL,2.0,16001.0,0,2,2,83.0,"['Susan M Collins', 'Thomas R Carper']",1.111666666666667,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,16001.0,0.99,0.86
BMY,1.0,8000.5,0,1,1,57.0,['Sheldon Whitehouse'],1.0153846153846156,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,8000.5,1.24,1.06
AMAT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,49.0,['John F Reed'],0.039999999999999994,2015-04-21,-8000.5,-0.08,0.97
BECN,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.41
IYT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,60.0,['John F Reed'],0.039999999999999994,2015-04-21,-8000.5,-0.06,0.96
THS,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.04
IART,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.1
KWR,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.06
TCBI,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.87
MMM,3.0006534727408516,37532501.0,0,2,1,60.0,['Susan M Collins'],0.9879310344827585,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,37532501.0,2.85,1.06
A,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,56.0,['Sheldon Whitehouse'],0.07285714285714286,2015-04-21,-8000.5,-0.12,0.98
VLO,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,68.0,['Thomas R Carper'],0.0040000000000000036,2015-04-21,-8000.5,-0.01,1.06
ABT,1.0,8000.5,0,1,1,68.0,['Thomas R Carper'],1.111666666666667,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,8000.5,0.99,0.95
RRTS,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.5
BERY,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.03
LSTR,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.02
HAL,0.0,0.0,0,0,0,-1.0,[],0.0,8.0,64004.0,0,8,1,60.0,['Susan M Collins'],0.14405405405405405,2015-04-21,-64004.0,-1.27,0.87
BABA,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,32500.5,0,1,1,14.0,['Sheldon Whitehouse'],0.07285714285714286,2015-04-21,-32500.5,-0.37,0.99
AFSI,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.86
CASY,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.3
ETN,0.0,0.0,0,0,0,-1.0,[],0.0,9.0,121503.0,0,6,1,97.0,['Sheldon Whitehouse'],0.07285714285714286,2015-04-21,-121503.0,-0.13,0.93
WAL,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.19
NOG,2.0,65001.0,0,2,1,95.0,['John Hoeven'],0.449,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,65001.0,0.07,0.63
POWI,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.87
KMB,0.0,0.0,0,0,0,-1.0,[],0.0,4.0,32002.0,0,4,1,60.0,['Susan M Collins'],0.14405405405405405,2015-04-21,-32002.0,-0.67,1.24
AAT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.94
KLXI,0.0,0.0,0,0,0,-1.0,[],0.0,3.0,24001.5,0,3,1,97.0,['Sheldon Whitehouse'],0.07285714285714286,2015-04-21,-24001.5,-0.05,0.81
THRM,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.84
ATRO,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.56
SMTC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.87
AXP,1.0,8000.5,0,1,1,98.0,['Susan M Collins'],0.9879310344827585,10.0,80005.0,0,10,1,60.0,['Susan M Collins'],0.14405405405405405,2015-04-21,-72004.5,1.1,0.86
MDT,4.0,48501.5,0,3,2,84.0,"['Gary C Peters', 'Sheldon Whitehouse']",1.0153846153846156,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,48501.5,1.5,1.04
HSY,2.0013069454817027,65001.0,0,2,1,32.0,['Susan M Collins'],0.9879310344827585,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,65001.0,3.51,0.96
CVS,1.0,8000.5,0,1,1,98.0,['Susan M Collins'],0.9879310344827585,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,8000.5,2.67,1.03
HD,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,32500.5,0,1,1,14.0,['Sheldon Whitehouse'],0.07285714285714286,2015-04-21,-32500.5,-0.37,1.22
SSB,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.02
EGBN,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.33
DIOD,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.67
ICUI,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.17
AIG,0.0,0.0,0,0,0,-1.0,[],0.0,3.0,24001.5,0,3,1,97.0,['Sheldon Whitehouse'],0.07285714285714286,2015-04-21,-24001.5,-0.05,1.01
SSYS,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,15.0,['Sheldon Whitehouse'],0.07285714285714286,2015-04-21,-8000.5,-0.22,0.5
BIO,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.03
AYI,2.0013069454817027,65001.0,0,2,1,60.0,['Susan M Collins'],0.9879310344827585,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,65001.0,2.02,1.53
PRPFX,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,65001.0,0,2,1,34.0,['John Hoeven'],0.071,2015-04-21,-65001.0,-0.29,1.01
AAON,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.12
PNQI,2.0,16001.0,0,2,1,74.5,['Thomas R Carper'],1.111666666666667,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,16001.0,1.41,1.06
HLX,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.48
HCSG,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.19
DTE,1.0,8000.5,0,1,1,7.0,['Gary C Peters'],0.388,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,8000.5,1.05,1.11
PAGP,1.0,75000.5,0,1,1,77.0,['Rafael E Cruz'],0.031,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,75000.5,0.02,0.35
BCPC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.13
AMGN,2.0,16001.0,0,2,2,51.0,"['Sheldon Whitehouse', 'John F Reed']",1.0153846153846156,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,16001.0,2.83,0.99
SXT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.01
WST,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.28
SIGI,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.26
ABBV,3.0,183001.0,0,2,2,61.5,"['Thomas R Carper', 'John Hoeven']",1.111666666666667,1.0,8000.5,0,1,1,42.0,['Sheldon Whitehouse'],0.07285714285714286,2015-04-21,175000.5,3.14,0.99
STT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,42.0,['Sheldon Whitehouse'],0.07285714285714286,2015-04-21,-8000.5,-0.16,0.82
SPSC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.67
OMCL,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.81
BIIB,1.0,8000.5,0,1,1,14.0,['Sheldon Whitehouse'],1.0153846153846156,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,8000.5,2.53,0.63
WCN,1.0,8000.5,0,1,1,98.0,['Susan M Collins'],0.9879310344827585,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,8000.5,2.67,1.42
TECH,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.92
SHOO,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.99
FET,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.71
CAT,2.0,175000.5,0,1,1,49.0,['John Hoeven'],0.449,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,175000.5,1.14,0.98
MASI,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.25
NFLX,1.0,8000.5,0,1,1,14.0,['Sheldon Whitehouse'],1.0153846153846156,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,8000.5,2.53,1.21
PRIM,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.23
RBA,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.19
CVLT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.94
TXRH,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.22
GILD,8.0,113502.5,0,5,1,58.4,['Sheldon Whitehouse'],1.0153846153846156,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,113502.5,7.73,0.97
DRQ,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.87
TGT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,83.0,['Thomas R Carper'],0.0040000000000000036,2015-04-21,-8000.5,-0.0,1.05
MCD,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,32500.5,0,1,1,97.0,['Sheldon Whitehouse'],0.07285714285714286,2015-04-21,-32500.5,-0.03,1.4
HUBG,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.04
PBH,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,1.29
LL,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.45
HBI,2.0,16001.0,0,2,1,72.5,['Thomas R Carper'],1.111666666666667,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,16001.0,1.53,0.84
GMED,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,67.0,['Thomas R Tillis'],0.12517241379310345,2015-04-21,-8000.5,-0.16,0.94
MDU,4.0,350001.0,0,2,1,32.0,['John Hoeven'],0.449,0.0,0.0,0,0,0,-1.0,[],0.0,2015-04-21,350001.0,2.9,0.91
EMR,1.0,8000.5,0,1,1,67.0,['Gary C Peters'],0.505,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,8000.5,0.63,0.94
ACN,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,32500.5,0,1,1,75.0,['Sheldon Whitehouse'],0.07028571428571428,2015-06-20,-32500.5,-0.14,1.24
QCOM,1.0,8000.5,0,1,1,67.0,['Gary C Peters'],0.505,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,8000.5,0.63,0.83
LSCC,2.0,16001.0,0,2,1,16.0,['John F Reed'],0.6639999999999999,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,16001.0,2.98,0.91
PEP,1.0,8000.5,0,1,1,102.0,['Sheldon Whitehouse'],0.9765217391304348,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,8000.5,0.42,1.12
PRU,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,44.0,['Sheldon Whitehouse'],0.07028571428571428,2015-06-20,-16001.0,-0.24,0.84
DD,2.0,16001.0,0,2,1,53.5,['Thomas R Carper'],1.0800000000000003,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,16001.0,3.1,1.03
AAPL,2.0,16001.0,0,2,1,48.0,['Thomas R Carper'],1.0800000000000003,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,16001.0,3.35,0.77
BMY,1.0,8000.5,0,1,1,117.0,['Sheldon Whitehouse'],0.9765217391304348,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,8000.5,0.07,1.08
AMAT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,109.0,['John F Reed'],0.10299999999999998,2015-06-20,-8000.5,-0.03,1.21
IYT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,120.0,['John F Reed'],0.10299999999999998,2015-06-20,-8000.5,-0.32,0.95
MMM,3.0006534727408516,37532501.0,0,2,1,120.0,['Susan M Collins'],0.9879310344827585,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,37532501.0,6.92,1.1
A,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,116.0,['Sheldon Whitehouse'],0.07028571428571428,2015-06-20,-8000.5,-0.01,1.16
SLB,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,58.0,['John F Reed'],0.10299999999999998,2015-06-20,-8000.5,-0.17,0.92
HAL,0.0,0.0,0,0,0,-1.0,[],0.0,8.0,64004.0,0,8,1,120.0,['Susan M Collins'],0.14405405405405405,2015-06-20,-64004.0,-2.56,1.02
BABA,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,32500.5,0,1,1,74.0,['Sheldon Whitehouse'],0.07028571428571428,2015-06-20,-32500.5,-0.14,0.9
KMB,0.0,0.0,0,0,0,-1.0,[],0.0,4.0,32002.0,0,4,1,120.0,['Susan M Collins'],0.14405405405405405,2015-06-20,-32002.0,-1.35,1.25
AXP,0.0,0.0,0,0,0,-1.0,[],0.0,10.0,80005.0,0,10,1,120.0,['Susan M Collins'],0.14405405405405405,2015-06-20,-80005.0,-3.17,0.78
STAG,1.0,8000.5,0,1,1,4.0,['Gary C Peters'],0.505,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,8000.5,1.39,1.15
HSY,2.0013069454817027,65001.0,0,2,1,92.0,['Susan M Collins'],0.9879310344827585,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,65001.0,1.19,1.12
VRTX,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,38.0,['John F Reed'],0.10299999999999998,2015-06-20,-8000.5,-0.23,0.68
HD,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,32500.5,0,1,1,74.0,['Sheldon Whitehouse'],0.07028571428571428,2015-06-20,-32500.5,-0.14,1.15
TRIP,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,5.0,['Sheldon Whitehouse'],0.07028571428571428,2015-06-20,-8000.5,-0.22,0.69
SSYS,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,75.0,['Sheldon Whitehouse'],0.07028571428571428,2015-06-20,-8000.5,-0.09,0.6
MSFT,1.0,8000.5,0,1,1,58.0,['John F Reed'],0.6639999999999999,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,8000.5,0.98,1.12
AYI,2.0013069454817027,65001.0,0,2,1,120.0,['Susan M Collins'],0.9879310344827585,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,65001.0,4.94,1.32
PRPFX,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,65001.0,0,2,1,94.0,['John Hoeven'],0.071,2015-06-20,-65001.0,-0.08,1.03
XRT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,25.0,['John F Reed'],0.10299999999999998,2015-06-20,-8000.5,-0.26,0.84
TBF,2.0,16001.0,0,2,1,47.0,['John F Reed'],0.6639999999999999,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,16001.0,2.09,0.83
MRK,2.0,16001.0,0,2,1,24.0,['Sheldon Whitehouse'],0.9765217391304348,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,16001.0,4.04,1.0
PNQI,1.0,8000.5,0,1,1,120.0,['Thomas R Carper'],1.0800000000000003,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,8000.5,2.97,1.02
DTE,1.0,8000.5,0,1,1,67.0,['Gary C Peters'],0.505,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,8000.5,0.63,1.29
ESRX,1.0,8000.5,0,1,1,58.0,['John F Reed'],0.6639999999999999,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,8000.5,0.98,0.83
AMGN,4.0,32002.0,0,4,2,67.5,"['Sheldon Whitehouse', 'John F Reed']",0.9765217391304348,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,32002.0,4.42,0.95
ABBV,2.0,175000.5,0,1,1,115.0,['John Hoeven'],0.449,1.0,8000.5,0,1,1,102.0,['Sheldon Whitehouse'],0.07028571428571428,2015-06-20,167000.0,0.06,0.9
STT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,102.0,['Sheldon Whitehouse'],0.07028571428571428,2015-06-20,-8000.5,-0.03,0.75
BIIB,5.0,73001.5,0,3,1,54.0,['Sheldon Whitehouse'],0.9765217391304348,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,73001.5,6.25,0.58
BAC,4.0,65001.0,0,2,1,24.0,['Sheldon Whitehouse'],0.9765217391304348,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,65001.0,7.27,0.79
PCAR,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,44.0,['Sheldon Whitehouse'],0.07028571428571428,2015-06-20,-16001.0,-0.24,0.88
CAT,2.0,175000.5,0,1,1,109.0,['John Hoeven'],0.449,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,175000.5,0.2,0.91
NFLX,5.0,73001.5,0,3,1,54.0,['Sheldon Whitehouse'],0.9765217391304348,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,73001.5,6.25,1.01
GILD,2.0,16001.0,0,2,1,74.0,['Sheldon Whitehouse'],0.9765217391304348,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,16001.0,1.94,0.7
TU,0.0,0.0,0,0,0,-1.0,[],0.0,4.0,65001.0,0,2,1,24.0,['Sheldon Whitehouse'],0.07028571428571428,2015-06-20,-65001.0,-0.54,1.0
HBI,1.0,8000.5,0,1,1,120.0,['Thomas R Carper'],1.0800000000000003,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,8000.5,2.97,0.79
MDU,4.0,350001.0,0,2,1,92.0,['John Hoeven'],0.449,0.0,0.0,0,0,0,-1.0,[],0.0,2015-06-20,350001.0,0.98,1.18
OXY,1.0,8000.5,0,1,1,42.0,['William Cassidy'],0.10900000000000001,0.0,0.0,0,0,0,-1.0,[],0.0,2015-08-19,8000.5,0.23,1.12
RL,1.1240875912408759,75000.5,0,1,1,6.0,['John Hoeven'],0.923,0.0,0.0,0,0,0,-1.0,[],0.0,2015-08-19,75000.5,3.07,0.96
LSCC,2.0,16001.0,0,2,1,76.0,['John F Reed'],0.794,0.0,0.0,0,0,0,-1.0,[],0.0,2015-08-19,16001.0,1.54,1.54
PRU,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,104.0,['Sheldon Whitehouse'],0.08324324324324324,2015-08-19,-16001.0,-0.09,0.9
DD,1.0,8000.5,0,1,1,68.0,['Thomas R Carper'],1.0986956521739133,0.0,0.0,0,0,0,-1.0,[],0.0,2015-08-19,8000.5,1.51,1.25
GPRO,1.0,8000.5,0,1,1,43.0,['Sheldon Whitehouse'],0.9772340425531917,0.0,0.0,0,0,0,-1.0,[],0.0,2015-08-19,8000.5,2.02,0.28
AAPL,2.0,16001.0,0,2,1,108.0,['Thomas R Carper'],1.0986956521739133,0.0,0.0,0,0,0,-1.0,[],0.0,2015-08-19,16001.0,0.51,0.97
ABT,1.0,8000.5,0,1,1,29.0,['Shelley M Capito'],0.08700000000000001,0.0,0.0,0,0,0,-1.0,[],0.0,2015-08-19,8000.5,0.21,0.91
SLB,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,118.0,['John F Reed'],0.10299999999999998,2015-08-19,-8000.5,-0.34,1.07
AMG,2.0,16001.0,0,2,1,50.0,['John F Reed'],0.794,0.0,0.0,0,0,0,-1.0,[],0.0,2015-08-19,16001.0,2.49,0.7
WFC,2.0,16001.0,0,2,1,15.0,['Sheldon Whitehouse'],0.9772340425531917,0.0,0.0,0,0,0,-1.0,[],0.0,2015-08-19,16001.0,4.64,0.88
STAG,1.0,8000.5,0,1,1,64.0,['Gary C Peters'],0.505,0.0,0.0,0,0,0,-1.0,[],0.0,2015-08-19,8000.5,0.75,1.37
